song,artist,youtube_id,AI_Keywords
醜八怪,薛之謙,Y-ITJpDbrQU,"意外驚喜, An Unexpected Surprise, 2013, 2010年代, 2010s, China, 華語流行, Mandopop, 薛氏情歌, Joker Xue Style, 流行抒情, Pop Ballad, 搖滾抒情, Rock Ballad, 撕裂感, Vocal Strain, 爆發力, Power Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 弦樂編制, Orchestral Arrangement, 情感宣洩, Cathartic, 療癒, Healing, 經典, Classic, 卡拉OK熱門, Karaoke Hits, 如果世界漆黑其實我很美, 醜八怪能否別把燈打開"
魔鬼中的天使,田馥甄,7MeMHolkjHs,"My Love, 2011, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 田馥甄風格, Hebe Tien Style, 流行抒情, Pop Ballad, 流行搖滾, Pop Rock, 情感演繹, Emotional Vocals, 戲劇張力, Dramatic, 鋼琴主導, Piano, 電吉他, Electric Guitar, 節奏組, Groove, 傷感, Melancholic, 療癒, Healing, 情感共鳴, Emotional Resonance, 經典華語, Classic Mandopop, 把太細的神經割掉, 魔鬼中的天使"
終於了解自由,周興哲,VDgFWp2XXnI,"終於了解自由, The Chaos After You, 2017, 2010年代, 2010s, Taiwan, 華語流行, Mandopop, 周氏情歌, Eric Chou Style, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 流行弦樂, Pop Strings, 清澈嗓音, Clean Vocals, 情感渲染, Emotional, 療癒, Healing, 浪漫氛圍, Romantic, 婚禮歌單, Wedding, 約會, Dating, 咖啡廳, Cafe, 經典, Classic, 終於了解自由, 終於了解自由"
Memories,Maroon 5,XKs-GAXIrK8,"JORDI, JORDI, 2021, 2020年代, 2020s, United States, Pop, 流行音樂, Pop Rock, 流行搖滾, Maroon 5 Style, Adam Levine Vocals, Falsetto, 假音, Minimalist Production, 簡約製作, Piano, 鋼琴, Acoustic Guitar, 木吉他, Nostalgia, 懷舊, Emotional, 感性, Sentimental, 感傷, Wedding, 婚禮, Remembrance, 紀念, Tribute, 致敬, Farewell, 告別, Here's to the ones that we got, Cheers to the wish you were here but you're not"
不能說的秘密,周杰倫,o0p14HOJBhU,"不能說的秘密電影原聲帶, Secret Original Motion Picture Soundtrack, 2007, 2000年代, 2000s, Taiwan, 華語流行, Mandopop, 周氏情歌, Jay Chou Style, 流行抒情, Pop Ballad, 鋼琴主導, Piano, 弦樂編制, Strings, 流行節奏, Pop Rhythm, 敘事性唱腔, Narrative Vocals, 經典, Classic, 浪漫, Romantic, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 懷舊, Nostalgic, 情感豐沛, Emotional, 冷咖啡離開了杯墊, 我沒想過你會這樣走"
你的情歌,Tank,tDrs3t6jfaM,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 7.889501553s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 7
}
]"
可不可以,張紫豪,az76IQTS8d4,"可不可以, Ke Bu Ke Yi, 2018, 2010年代, 2010s, 中國大陸, 華語流行, Mandopop, 流行抒情, Pop Ballad, 男聲獨唱, Male Vocals, 情感強烈, Emotional Delivery, 鋼琴伴奏, Piano, 流行弦樂, Pop Strings, 浪漫氛圍, Romantic, 療癒, Healing, 婚禮歌單, Wedding, 約會, Dating, 經典, Classic, 其實我心中依然充滿著期待, 可不可以和你在一起"
Love wins all,IU,WgOa-TEJM78,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 47.356697579s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 47
}
]"
Shut Down,BLACKPINK,5wIN5E-IMSE,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 42.103294359s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 42
}
]"
這世界那麼多人,莫文蔚,MrbZj_EaCp8,"電影電影原聲帶, Movie Original Soundtrack, 2021, 2020年代, 2020s, 中國, 華語流行, Mandopop, 流行抒情, Pop Ballad, 情感敘事, Narrative Pop, 莫式情歌, Karen Mok Style, 氣息感唱法, Airy Vocals, 敘事性嗓音, Storytelling Vocals, 鋼琴基底, Piano, 弦樂編制, Orchestral Strings, 電影插曲, Cinematic, 療癒系, Healing, 抒情氛圍, Melancholic, 經典, Classic, 情感共鳴, Emotional, 懷舊感, Nostalgic, 這世界有那麼多人, 這世界有那麼多人多幸運我有個我們"
Monsters,Katie Sky,_WwYJPCySVg,"Monsters, Monsters, 2014, 2010年代, 2010s, United Kingdom, 流行音樂, Pop, 電子流行, Electropop, 現代流行, Contemporary Pop, 清澈嗓音, Clean Vocals, 節奏感, Rhythmic, 合成器, Synthesizer, 鼓點, Electronic Drums, 浪漫氛圍, Romantic, 療癒, Healing, 情感共鳴, Emotional, 婚禮, Wedding, 約會, Dating, 咖啡廳, Cafe, 經典, Classic, I see your monsters, I see your monsters I see your pain"
白鴿,你的上好佳,cfsrexve5GM,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 18.992336649s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 18
}
]"
暖心,郁可唯,7KOl4Br1Abs,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 13.797156906s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 13
}
]"
星火,F.I.R.飛兒樂團,j7tLI3koaU0,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 8.649240203s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 8
}
]"
下山,要不要買菜,mBjX0FhAdv0,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 3.510452868s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 3
}
]"
丟了你,井朧,MT19OkDjPtk,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 58.353813042s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 58
}
]"
當我們一起走過,蘇打綠,bJE4SGS7PJw,"當我們一起走過, What Happened, 2011, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 蘇打綠風格, Sodagreen Style, 流行抒情, Pop Ballad, 鋼琴搖滾, Piano Rock, 弦樂編制, Orchestral Strings, 情感充沛, Emotive Vocals, 獨特聲線, Unique Timbre, 勵志, Inspirational, 雋永, Timeless, 經典, Classic, 療癒, Healing, 情感共鳴, Emotional Resonance, 現場演出, Live Performance, 總覺得眼前的這片風景, 當我們一起走過我們一起走過"
雪落下的聲音,李千娜,kVpdI1Xj_dI,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 46.007832559s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 46
}
]"
離開的一路上,理想混蛋,Diy7dWn_udY,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 40.705061897s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 40
}
]"
轉身之後,畢書盡,2qWJAZhWk9I,"Bii Story, Bii Story, 2010, 2010年代, 2010s, 台灣, Taiwan, 華語流行, Mandopop, 畢氏情歌, Bii Style, 流行抒情, Pop Ballad, 鋼琴伴奏, Piano, 弦樂編制, Strings, 撕裂唱腔, Emotional Vocals, 感染力, Expressive, 傷感, Melancholic, 療癒, Healing, 失戀, Heartbreak, 經典, Classic, 華語男歌手, Male Vocalist, 深情, Soulful, 愛情回憶, Regret, 離開的時候我心裡其實受了傷, 你轉身之後我也許該放手"
誠實地想你,郭采潔,m_-kfQUIOm0,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 25.779098436s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 25
}
]"
惡作劇,王藍茵,xzaDk4XuOnU,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 20.585858778s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 20
}
]"
妥協,蔡依林,56qeBM4SAKY,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 15.450586016s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 15
}
]"
過火,張信哲,rwE0kFcPZa8,"過火, 寬容, Jeff Chang's Forgive, 1995, 1990年代, 1990s, Taiwan, 華語流行, Mandopop, 情歌王子, Jeff Chang Style, 流行抒情, Pop Ballad, 抒情搖滾, Soft Rock, 假聲技巧, Falsetto, 細膩嗓音, Delicate Vocals, 鋼琴伴奏, Piano, 弦樂編曲, Orchestral Strings, 情感充沛, Emotive, 傷感, Melancholic, 懷舊, Nostalgic, 經典, Classic, 療癒, Healing, 是否對你承諾了太多, 怎麼忍心怪你犯了錯"
晚安,顏人中,_3Mq8TB58IU,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 2.456311265s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 2
}
]"
最近,李聖傑,gulHWzRxfbQ,"API 錯誤: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 500, model: gemini-3.1-flash-lite
Please retry in 57.279891118s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-3.1-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 500
}
, retry_delay {
  seconds: 57
}
]"
