song,artist,youtube_id,AI_Keywords,
最後的溫柔,姜育恆,M6SeA9KoBK4,"[0.82, 0.35, 0.78, 0.35], 什麼時候, 1985, 1980年代, 1980s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 最後這一個冬季, 只是我不能再接受",
BULLET TO THE HEART,王嘉爾,5aCQM7Dz4lI,"[0.45, 0.45, 0.55, 0.35], 2019, 2010年代, 2010s, 中國, China, 低音唱腔, Bass Vocals, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 當代節奏藍調, Contemporary R&B, Devil in a black dress",
In a World Like This,Backstreet Boys,xV1c4sgUpQQ,"[0.30, 0.80, 0.55, 0.65], 2013, 2010年代, 2010s, 美國, United States, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 吉他, Guitar, 合成器, Synthesizer, 自信張揚, Confident, 勵志成長, Inspirational Growth, 流行搖滾, Pop Rock, You've, world",
PLAY,"Alan Walker, K-391, Tungevaag, Mangoo",,"[0.30, 0.80, 0.55, 0.35], 2019, 2010年代, 2010s, 挪威, Norway, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 鋼琴, Piano, 燃系熱血, Passionate, 派對狂歡, Party, 電子舞曲, Electronic Dance Music, used, You played for me",
把孤獨當作晚餐,劉旭陽,K_iJRen9Cc4,"[0.82, 0.35, 0.78, 0.35], 2020, 2020年代, 2020s, 中國, China, 磁性人聲, Magnetic Vocals, 鋼琴, Piano, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 網紅歌曲, Internet Hit, 我多想擁抱你, 把孤獨當作晚餐卻難以下咽",
故鄉的雲,費翔,cnOfKWmkR04,"[0.82, 0.35, 0.55, 0.65], 跨越四海的歌聲, 1984, 1980年代, 1980s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 弦樂, Strings, 遊子鄉愁, Nostalgia for Hometown, 獨處時光, Solitude, 華語流行, Mandopop, 天邊飄過, 歸來吧歸來喲",
Take What You Want,"Post Malone, Ozzy Osbourne, Travis Scott",ZxhUCrcP81o,"[0.30, 0.80, 0.55, 0.65], The Diamond Collection (Deluxe), 2019, 2010年代, 2010s, 美國, United States, 滄桑嗓音, Raspy Vocals, 嘶吼唱腔, Screaming Vocals, 饒舌, Rap, 電吉他, Electric Guitar, 鼓組, Drums, 情感糾葛, Emotional Entanglement, 頹廢冷冽, Decadent Coldness, 獨處時光, Solitude, 搖滾樂, Rock Music, 嘻哈, Hip Hop, 流行搖滾, Pop Rock, feel, Take",
Slide Away,Miley Cyrus,t1upBdxhyP4,"[0.82, 0.35, 0.78, 0.35], SHE IS COMING, 2019, 2010年代, 2010s, 美國, USA, 滄桑嗓音, Raspy Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Letting Go, 失戀療傷, Heartbreak Healing, 英語流行, English Pop, Once, won't",
日本娃娃,許冠傑,L6BoRgR_Pfw,"[0.45, 0.45, 0.55, 0.35], 最緊要好玩, 1987, 1980年代, 1980s, 香港, 戲謔唱腔, Humorous Vocal, 薩克斯風, Saxophone, 鼓組, Drums, 趣味敘事, Humorous Narrative, 復古懷舊, Retro Nostalgia, 約會, Dating, 華語流行, Mandopop, Hong Kong, 對眼特別大 仲有尖尖嘅下巴",
喜歡 一個人,曾靜玟,NNDIvPmk9fw,"[0.82, 0.35, 0.78, 0.35], 2011, 2010年代, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 喜歡我躺在你的胸口, 捨不得 越愛陷越深 多難捨難分",
好想你,金瑞瑤,i1BHBWnUnPo,"[0.82, 0.35, 0.78, 0.35], 經典復刻25金瑞瑤, 1983, 1980年代, 1980s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, 不見你你的蹤跡默默想念著你, 好想你你親切笑語我要回到過去",
有誰共鳴,張國榮,kzet_hvjEPA,"[0.82, 0.35, 0.55, 0.35], 1986, 1980年代, 1980s, 香港, Hong Kong, 英雄本色, A Better Tomorrow, 磁性嗓音, Magnetic Vocals, 鋼琴, Piano, 弦樂, Strings, 深夜沉思, Deep Night Contemplation, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 華語流行, Mandopop, 抬頭望星空一片靜, 夜闌靜 問有誰共鳴",
黃昏,潘美辰,,"[0.82, 0.35, 0.78, 0.35], 傻小孩, 2001, 2000年代, 2000s, 台灣, Taiwan, 周氏情歌, Jay Chou Style, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 華語流行, Mandopop, 過完整個夏天, 依然記得從你口中說出再見",
庭院深深,蔡琴,,"[0.82, 0.35, 0.55, 0.35], 出塞曲, 1985, 1980年代, 1980s, 台灣, Taiwan, Deep Courtyard, 低音唱腔, Deep Vocals, 鋼琴, Piano, 弦樂, Strings, 復古懷舊, Retro Nostalgia, 獨處時光, Solitude, 華語流行, Mandopop, 多少的往事已難追憶, 多少的恩怨已隨風而逝",
You And Me,Lifehouse,rzJikUFVxes,"[0.30, 0.80, 0.78, 0.65], Who We Are (Expanded Edition), 2005, 2000年代, 2000s, 美國, United States, 鋼琴, Piano, 電吉他, Electric Guitar, 溫柔療癒, Gentle Healing, 甜蜜愉悅, Sweet Joy, 約會, Dating, 獨處時光, Solitude, 流行搖滾, Pop Rock, What day is it, 'Cause it's you and me",
愛情陷阱,譚詠麟,WB8mFCZjk9M,"[0.30, 0.80, 0.55, 0.65], 1985, 1980年代, 1980s, 香港, Hong Kong, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 電吉他, Electric Guitar, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 派對狂歡, Party, 復古懷舊, Retro Nostalgia, 舞曲流行, Dance Pop, 撥著大霧默默地在覓我的去路, 我墮入情網 妳卻在網外看",
You & I,李玟,sKm8dq7n9FE,"[0.30, 0.80, 0.78, 0.65], CoCo 李玟 You & I 經典全紀錄, 2017, 2010年代, 2010s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 合成器, Synthesizer, 壯闊深情, Grand Affection, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, 璀璨星空, Shining Starry Sky, 華語流行, Mandopop, 舞曲流行, Dance-pop, 多美麗, 你給我的愛 讓我存在, 往前走 就勇敢往前走",
盛夏,毛不易,0umKrMMszxk,"[0.82, 0.35, 0.78, 0.35], 平凡的一天, 2017, 2010年代, 2010s, 中國, China, 低音唱腔, Bass Vocal, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 當代民謠, Contemporary Folk, 那是日落時後輕輕發出的嘆息呀, 就回來吧 回來吧 有人在等你啊",
Good Thing,"Zedd, Kehlani",,"[0.45, 0.45, 0.55, 0.35], 2019, 2010年代, 2010s, 美國, United States, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 節奏鼓點, Drum Beats, 自信張揚, Confident Assertion, 獨處時光, Solitude, 電子流行, Electropop, I book myself tables, they",
二缺一,蔡卓妍,DyRGLJJ_-tE,"[0.82, 0.35, 0.78, 0.35], 2009, 2000年代, 2000s, 香港, Hong Kong, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Sadness and Relief, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 每晚回到家裡帶半殘廢身軀, 剩下自己怎可走到尾",
卡拉永遠OK,譚詠麟,,"[0.45, 0.45, 0.55, 0.65], 夢幻舞臺, 1988, 1980年代, 1980s, 香港, Hong Kong, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 復古懷舊, Retro Nostalgia, 獨處時光, Solitary Time, 華語流行, Mandopop, 夜沸騰著笑與淚 心在迷惘中沈醉, 不管喜和悲 卡拉永遠OK",
英雄出少年,關正傑,b7HjfZ7tQZQ,"[0.45, 0.45, 0.55, 0.35], 復黑王: 英雄出少年, 1981, 1980年代, 1980s, 香港, Hong Kong, The Young Hero of Shaolin, 渾厚男聲, Rich Male Vocals, 管弦樂, Orchestral, 壯闊深情, Grand Passion, 勵志成長, Inspirational Growth, 華語流行, Mandopop, 無負今朝少年時, 悲我願放下 苦我願去嘗 悲歎我自知",
這個世界,蔡藍欽,,"[0.82, 0.35, 0.78, 0.35], 1987, 1980年代, 1980s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 傷感釋懷, Melancholic Relief, 獨處時光, Solitude, 華語流行, Mandopop, 有一點失望 我時常這麼想, 我們的世界 並不像你說的真有那麼壞",
偷哭的日子,王默君,MehXOPAcJ5Q,"[0.82, 0.35, 0.78, 0.35], 1988, 1980年代, 1980s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 80s合成器, 80s Synthesizer, 如果你也有這樣的心情, 啊 偷偷想你的心情",
愛我到今生,藍心湄,QrI5EfQ0S6g,"[0.45, 0.45, 0.55, 0.35], 1992, 1990年代, 1990s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, 才說了再見電話又響起那一定是你, 愛我到今生不要問來生只要兩個人有緣份",
長大以後,Vising,,"[0.82, 0.35, 0.78, 0.35], 拼圖, 2022, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Melancholic Relief, 獨處時光, Solitude, 華語流行, Mandopop, 活潑可愛的女孩漂亮了, 長大以後的我們學著",
思念總在分手後,潘安邦,-pu0hquJDRM,"[0.82, 0.35, 0.78, 0.35], 外婆的澎湖灣, 1982, 1980年代, 1980s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 傳統民謠, Traditional Folk, 想要瀟灑地揮一揮衣袖, 思念總在分手後開始",
我承認我自卑,楊小壯,B6qMX4bN32o,"[0.82, 0.35, 0.55, 0.35], 2020, 2020年代, 2020s, 中國, China, 滄桑人聲, Husky Vocals, 鋼琴, Piano, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 網紅歌曲, Internet Viral Song, 一個人的房間, 我承認我自卑我真的很怕黑",
天亮就分手,蕭煌奇,ahG48v31da4,"[0.82, 0.35, 0.78, 0.65], 候鳥, 2016, 2010年代, 2010s, 台灣, Taiwan, 蕭煌奇風格, Ricky Hsiao Style, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 天亮了我們還醒著, 你說天亮之後我們就分手",
桃花旗袍,BY2,,"[0.30, 0.80, 0.55, 0.35], 愛又愛, 2016, 2010年代, 2010s, 中國, China, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 古風國風, Traditional Chinese Style, 舞曲流行, Dance Pop, 桃花塢裡桃花屋旁, 換上那件桃花旗袍",
放過自己,莊心妍,js7H2TIEDZQ,"[0.82, 0.35, 0.78, 0.35], 2016, 2010年代, 2010s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 網紅歌曲, Internet Hit, 當傷口結成了繭, 就順其自然 說的多簡單",
回想曲,蔡幸娟,YOcZ0bxecQU,"[0.45, 0.45, 0.55, 0.35], 中國娃娃回想曲(一), 1985, 1980年代, 1980s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 弦樂, Strings, 復古懷舊, Retro Nostalgia, 獨處時光, Solitude, 華語流行, Mandopop, 桃花開放在春天一見桃花想從前, 好像情郎他又回到他又回到我身邊",
水中花,譚詠麟,qNZkbarGdNc,"[0.82, 0.35, 0.55, 0.35], 環球DSD視聽之王: 譚詠麟 2, 1989, 1980年代, 1980s, 香港, Hong Kong, 譚詠麟風格, Alan Tam Style, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 華語流行, Mandopop, 這個深夜裡, 如倒影水中的鮮花",
親愛的小孩,蘇芮,IDeBLgApJLU,"[0.82, 0.35, 0.55, 0.35], 1986, 1980年代, 1980s, 台灣, Taiwan, 法外情, The Wrong Couple, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 壯闊深情, Grand Affection, 獨處時光, Solitude, 華語流行, Mandopop, 小小的小孩今天有沒有哭, 親愛的小孩快快擦乾你的淚珠",
Suddenly,Billy Ocean,p641tpfgNho,"[0.82, 0.35, 0.55, 0.35], 1984, 1980年代, 1980s, 英國, United Kingdom, 壯闊深情, Grand Affection, 甜蜜愉悅, Sweet Joy, 婚禮, Wedding, 約會, Dating, 英語流行, English Pop, 當代節奏藍調, Contemporary R&B, 靈魂嗓音, Soulful Vocals, 鋼琴, Piano, 合成器, Synthesizer, used",
舊衫櫥,李千娜,,"[0.82, 0.35, 0.55, 0.35], 2011, 2010年代, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 復古懷舊, Retro Nostalgia, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 有多少夢已經袂記哩, 老老的舊衫櫥 消失的記持",
生而為贏,火箭少女101,odjWSHScIDo,"[0.30, 0.80, 0.55, 0.65], 撞, 2018, 2010年代, 2010s, 中國, China, 青春有你, Youth With You, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 鼓點, Drum, 自信張揚, Confident and Assertive, 燃系熱血, Burning Passion, 勵志成長, Inspirational Growth, 健身運動, Fitness Workout, 舞曲流行, Dance-Pop, 嘻哈舞曲, Hip-hop Dance, 驕傲地拿起武器, 牢記生而為贏",
心如刀割,5566,DvjY8NTckLc,"[0.30, 0.80, 0.78, 0.65], 喝採, 2002, 2000年代, 2000s, 台灣, Taiwan, 西街少年, Westside Story, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 流行搖滾, Pop Rock, 兩個人站在門口, 我的心如刀割 你已不再愛我",
I Can Wait Forever,Air Supply,D19Br_wOxE4,"[0.30, 0.80, 0.55, 0.65], Wedding Bells: Songs You Fell In Love To, 1984, 1980年代, 1980s, 澳洲, Australia, 魔鬼剋星, Ghostbusters, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 電吉他, Electric Guitar, 壯闊深情, Grand Affection, 極致執著, Ultimate Devotion, 獨處時光, Solitude, 英語流行, English Pop, 流行搖滾, Pop Rock, When",
幻影,譚詠麟,,"[0.82, 0.35, 0.55, 0.35], 遲來的春天, 1984, 1980年代, 1980s, 香港, Hong Kong, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 怎去開始解釋這段情, 幻像似的愛情始終會消失去",
寂寞之光,梁文音,46_1puMNxYs,"[0.82, 0.35, 0.55, 0.35], 漫情歌, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 孤獨寂寞, Loneliness, 深夜沉思, Deep Night Contemplation, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 華語流行, Mandopop, 一枚硬幣滾落在人來人往大街上, 我的日子在等誰聽見啊",
節日快樂,楊丞琳,,"[0.82, 0.35, 0.78, 0.35], 刪·拾 以後, 2016, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Sorrowful Relief, 獨處時光, Solitude, 華語流行, Mandopop, 空氣瀰漫著想念, 你是節日未完的快樂",
FLASH,X1,SJxBiS9Quu8,"[0.30, 0.80, 0.55, 0.65], QUANTUM LEAP, 2019, 2010年代, 2010s, 韓國, South Korea, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 鼓組, Drums, 自信張揚, Confident and Assertive, 健身運動, Fitness Workout, 舞曲流行, Dance-pop, 어딘가에 홀린 듯이, Fly",
友情,林文隆,WoA1soxm2ao,"[0.82, 0.35, 0.55, 0.35], 走過歲月6CD傳家典藏, 1980, 1980年代, 1980s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 復古懷舊, Retro Nostalgia, 畢業季, Graduation Season, 華語流行, Mandopop, 朋友啊我們曾相識在校園裡, 友情是我們生命中永遠的歌",
一把情種,陳小雲,,"[0.45, 0.45, 0.55, 0.35], 1989, 1980年代, 1980s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 傳統樂器, Traditional Instruments, 復古懷舊, Retro Nostalgia, 甜蜜愉悅, Sweet Joy, 約會, Dating, 台語流行, Taiwanese Pop, 自從和你初見面, 一把把情種撒向心田",
漂浪之女,江蕙,x6rDMhxqUj0,"[0.82, 0.35, 0.55, 0.35], 無奈無奈 (臺語首席10), 1986, 1980年代, 1980s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 沉靜的更深窗外風飄一陣, 錯愛的車輪輾轉誤了青春",
我跟你卡好,"玖壹壹, 羅志祥",,"[0.30, 0.80, 0.55, 0.65], 搏感情, 2016, 2010年代, 2010s, 台灣, Taiwan, 饒舌唱腔, Rapping Vocals, 合成器, Synthesizer, 自信張揚, Confident and Assertive, 派對狂歡, Party Celebration, 嘻哈, Hip Hop, 嘻哈舞曲, Hip Hop Dance, 如果你愛上一個不回家的人, 啦啦啦",
早送りカレンダー,HKT48,DFL3XhVeG_o,"[0.45, 0.45, 0.55, 0.35], アウトスタンディング, 2018, 2010年代, 2010s, 日本, Japan, 甜美嗓音, Sweet Vocals, 合成器, Synthesizer, 輕快活潑, Light and Lively, 甜蜜愉悅, Sweet and Joyful, 夏日陽光, Summer Sunshine, 清爽海邊, Refreshing Seaside, 約會, Dating, 日語流行, J-Pop, さあ ワンツースリー, 太陽を wowow",
後街人生,文夏,,"[0.45, 0.45, 0.55, 0.35], 1960, 1960年代, 1960s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 弦樂, Strings, 孤獨寂寞, Lonely, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 阮來到這個街市, 阮就是無主野花",
Mama,"Clean Bandit, Ellie Goulding",,"[0.30, 0.80, 0.55, 0.35], What Is Love? (Deluxe), 2019, 2010年代, 2010s, 英國, United Kingdom, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 鼓機, Drum Machine, 自信張揚, Confident, 派對狂歡, Party, 舞曲流行, Dance-Pop, 電子流行, Electropop, Don't",
"Money, Money, Money",ABBA,uP0sC_s5EfE,"[0.30, 0.80, 0.55, 0.65], Arrival (Bonus Track Version), 1976, 1970年代, 1970s, 瑞典, Sweden, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 合成器, Synthesizer, 諷刺批判, Satirical Criticism, 趣味敘事, Humorous Narrative, 派對狂歡, Party, 舞曲流行, Dance-pop, 英語流行, English Pop, work, Money",
No Sleep,"Martin Garrix, Bonn",,"[0.30, 0.80, 0.55, 0.35], 2019, 2010年代, 2010s, 荷蘭, Netherlands, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 鼓機, Drum Machine, 派對狂歡, Party, 獨處時光, Solitude, 電子舞曲, Electronic Dance Music, 舞曲流行, Dance-pop, Skip, Won't",
Un Año,"Sebastián Yatra, Reik",u8tBzmOQMMY,"[0.82, 0.35, 0.55, 0.35], FANTASÍA, 2019, 2010年代, 2010s, 哥倫比亞, Colombia, 清亮人聲, Clear Vocals, 鋼琴, Piano, 吉他, Guitar, 壯闊深情, Grand Affection, 極致執著, Extreme Persistence, 約會, Dating, 獨處時光, Solitude, 拉丁流行, Latin Pop, conocí, Puede",
英雄淚,王傑,0AEZwQqLFlQ,"[0.30, 0.80, 0.55, 0.65], 1992, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Husky Vocals, 電吉他, Electric Guitar, 鼓組, Drums, 孤獨寂寞, Lonely, 獨處時光, Solitude, 華語流行, Mandopop, 流行搖滾, Pop Rock, 雲裡去風裡來帶著一身的塵埃, 看過冷漠的眼神愛過一生無緣的人",
意難忘,美黛,y3iKdPEbJsY,"[0.82, 0.35, 0.55, 0.35], 美黛 20首暢銷名曲, 1964, 1960年代, 1960s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 復古懷舊, Retro Nostalgia, 孤獨寂寞, Loneliness, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 藍色的街燈明滅在街頭, 啊啊誰在唱呀",
Em Sẽ Là Cô Dâu,"Minh Vương, Huy Cung",,"[0.82, 0.35, 0.55, 0.35], 2018, 2010年代, 2010s, 越南, Vietnam, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 婚禮, Wedding, 越南當代流行, Vietnamese Pop, khi, dâu",
i still MISS you,邱鋒澤,,"[0.30, 0.80, 0.55, 0.65], 預言家, 2016, 2010年代, 2010s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 獨處時光, Solitude, 流行搖滾, Pop Rock, 燈光暗了 我和回憶在拉扯, still",
No Hay Nadie Más,Sebastián Yatra,kgUVq-ICt_Y,"[0.82, 0.35, 0.55, 0.35], MANTRA, 2018, 2010年代, 2010s, 哥倫比亞, Colombia, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 獨處時光, Solitude, 拉丁流行, Latin Pop, Recuerdo aquel día, Voy",
SOS,ABBA,65v-D5yIB3I,"[0.30, 0.80, 0.78, 0.65], 1975, 1970年代, 1970s, 瑞典, Sweden, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 英語流行, English Pop, 舞曲流行, Dance Pop, Where, when",
